,Label
1489048,0
2226941,1
1734606,0
1598203,0
807967,0
2765548,0
2430766,1
1971225,0
178371,1
1950961,0
2302027,1
1294529,0
2528109,0
58727,1
1681186,0
351159,1
1470818,0
2073162,0
326052,1
401804,1
1130054,0
192223,1
1026652,0
652639,0
2285489,1
2465477,1
2299626,1
1223722,0
1424034,0
1747268,1
2437374,1
2591412,0
2298114,1
2718203,1
1340538,0
2166168,0
190804,1
2352064,1
366998,1
2318522,1
2117909,0
143640,1
2493981,0
2212775,1
2249816,1
1106461,0
1642371,0
1942604,0
2346266,1
2230491,1
386523,1
677992,0
350906,1
2121159,0
393395,1
472685,1
1439021,0
1697970,0
1285240,0
179037,1
1619081,0
2409992,1
2458748,1
2368547,1
472597,1
404308,1
2321500,1
2828541,0
1474408,0
936968,0
55582,1
2239821,1
2275515,1
1084851,0
928116,0
2451717,1
135254,1
1479326,0
191074,1
2827233,0
1314637,0
334656,1
2081418,0
314956,1
2437782,1
237667,0
360224,1
2226071,1
2328615,1
2815878,1
1751779,0
2283729,1
2618846,0
2326868,1
96218,1
1037165,0
2374120,1
2185895,0
455862,1
2362000,1
1434858,0
642340,0
11100,0
484006,0
1373174,0
1853519,0
1022990,0
2381551,0
367827,1
257167,0
2590488,0
1932902,0
2376410,1
2583520,0
344971,1
362577,1
985603,0
410973,1
1844865,0
332080,1
149345,1
1891745,0
2334847,1
2305254,1
2445271,0
175380,0
510829,0
153427,1
1494942,0
1010986,0
252018,0
914338,0
1010323,0
253327,0
2265719,1
421508,1
1945048,0
1475915,0
355183,1
491362,0
633834,0
80242,1
806499,0
1009425,0
18291,0
499963,1
2643751,0
1255641,0
452221,1
517806,0
47413,1
297149,0
2260206,1
168203,1
1646221,0
871985,0
2095900,0
1179784,0
1706829,0
316275,1
2313783,1
445648,1
456061,1
452206,1
1077363,0
1355185,0
2125599,0
2703014,0
1390246,0
2039512,0
161691,1
1615928,0
413703,1
2533240,0
2272339,1
139892,1
2163977,0
2526494,0
498714,1
2106451,0
2502111,0
748774,0
2264975,1
692648,0
344720,1
2453658,0
452773,1
2190280,0
998834,0
325205,1
1843607,0
2780743,0
217199,0
752960,0
1799509,0
563393,0
115793,1
911315,0
814280,0
2275563,1
1353658,0
343449,1
144412,1
2342372,1
1655991,0
1316260,0
1327956,0
607983,0
2180022,1
135866,1
336721,1
1034561,0
1517944,0
125914,1
544973,0
2800147,0
103398,0
2342996,1
192995,1
125940,1
371057,1
2138273,0
2377405,1
2174619,0
1847420,0
2820299,0
1631241,0
736149,0
2262641,1
2251308,1
744248,0
2393554,1
2319724,1
683303,0
1938047,0
1744252,1
2397762,1
1597237,0
1255849,0
1159155,0
305603,0
1629940,0
1492317,0
351939,1
2566801,0
1833700,0
99740,1
1022713,0
79507,1
545542,0
2087686,0
2437581,1
2466881,1
137132,1
88292,1
2017000,0
364333,1
976274,0
2017830,0
132730,1
2311270,1
1254603,0
155254,0
331451,1
2364942,1
87002,0
580527,0
21755,0
405977,1
1048304,0
149211,1
2291806,1
1910569,0
1351433,0
101259,1
411056,1
795745,0
412360,1
20430,1
1430256,0
842930,0
2479364,0
542731,0
74116,1
98881,1
124909,1
127025,1
399399,1
1869247,1
281704,0
449843,1
723596,0
413081,1
380637,1
2782959,0
539086,0
106701,1
1590007,0
2616755,0
2390206,1
154401,1
1308722,0
2523813,0
2005708,0
815511,0
796819,0
945314,0
52776,1
455749,1
2383758,1
2193540,1
1365874,0
399223,1
2358913,1
864561,0
242745,0
1882234,0
2455377,1
1549900,0
1714125,0
346855,1
2285581,1
658404,0
48730,1
322513,1
260329,0
350299,1
1089793,0
480043,1
370565,1
258001,0
1860910,0
341140,1
237116,0
423655,1
205928,0
2456562,1
761430,0
100159,1
1441803,0
2280221,1
47106,1
713778,0
501098,1
960204,0
2393968,1
2175917,0
1216622,0
800891,0
2616440,0
2324605,1
2354528,1
886119,0
2007113,0
744772,0
2093638,0
1884627,0
542005,0
114641,1
2753207,0
663220,0
2415263,0
166568,0
935318,0
162323,1
182411,1
1755672,0
754486,0
2111759,1
2147314,0
1825026,0
29812,1
1902435,0
85243,1
495341,0
2391005,1
135060,1
385592,1
2666704,0
2417733,1
2230412,1
721062,0
224648,0
43903,1
930541,0
2461047,1
786967,0
736614,0
2358137,1
2786835,0
1813971,0
1973567,0
2669144,0
628269,0
795684,0
62107,1
369741,1
2253508,1
284635,0
2289804,1
242392,0
1697118,0
1506154,0
1290677,0
1668764,0
438897,1
66554,1
623032,0
253137,0
97812,1
1194881,0
72323,1
1625659,0
161010,1
878451,0
1815233,0
2066063,0
1463301,0
947811,0
2669507,0
1410748,0
1153509,0
1044080,0
2241089,1
1905899,0
1306201,0
2172373,1
570239,0
5469,0
2680716,0
310900,0
1481608,0
421100,1
2306914,1
2616477,0
1726171,1
426749,1
2221314,1
426217,1
320902,1
2663697,1
325970,1
30445,1
1224698,0
698311,0
1241972,0
1255578,0
47177,1
57309,1
394835,1
516489,0
1513151,0
314163,1
1506059,0
519902,0
2079992,0
337232,1
2022996,0
1519279,0
712408,0
969885,0
379093,1
295845,0
2244485,1
1308444,0
736926,0
2299978,1
1533297,0
1378707,0
2206205,0
498871,1
2693273,0
2499801,0
1342486,0
1590912,0
2406234,1
800121,0
2019838,0
2234540,1
65655,1
378229,1
2261819,1
1312493,0
277459,0
1678991,0
1661952,0
2323556,1
1658155,0
189354,1
2548327,0
1758222,0
1077805,0
1193842,0
2618684,0
88494,1
1053924,0
2714171,0
102237,1
1856667,1
2238428,1
342977,1
366555,1
347210,1
131824,1
1556893,0
39044,1
2225894,1
2284267,1
267956,0
1297328,0
2224288,1
1909035,0
1631034,0
626252,1
97978,1
114991,1
1449956,0
2703451,0
2041778,0
980605,0
2705802,0
382178,1
736945,0
998621,0
403942,1
22721,1
350200,1
2297869,1
2203802,0
758969,0
1095304,0
2266787,1
644834,0
2397932,1
2382987,1
2386967,1
2243243,1
1922576,0
85617,1
2219839,1
187891,1
98959,1
62709,1
1173566,0
381845,1
335409,1
161786,1
884521,0
2786951,0
392075,1
2315150,1
681603,0
1325446,0
2808753,0
316703,1
2367819,1
639220,0
348057,1
98060,1
1868929,0
224221,0
347974,1
2256365,1
720453,0
573859,0
2352381,1
933445,0
845050,0
999658,0
434530,1
2309087,1
652352,0
553091,0
325720,1
232314,0
2342920,1
68062,1
761998,0
182069,1
976278,0
2235723,1
2311721,1
1615051,1
1324911,0
2341398,1
2476086,0
412870,1
2002121,0
953243,0
1057574,0
2794291,0
2522078,0
2188088,0
1465456,0
2378370,1
1439336,0
2322358,1
2270667,1
2294439,1
2466267,1
971419,0
2427770,1
239831,0
2431404,1
242428,0
1241080,0
2544591,0
2023759,0
1846106,0
2251012,1
1864124,1
505487,0
1950687,0
902509,0
355760,1
1281831,0
1633697,0
1002161,0
251517,0
575399,0
515922,0
2179889,1
2337719,1
2539607,0
2368892,1
72105,1
1299217,0
171815,1
1429049,0
2721659,0
1637109,0
658540,0
2209805,1
413904,1
2354621,1
2414513,1
2417400,1
2217590,1
1682763,0
182856,1
1924998,0
1987605,0
2687055,0
672488,0
2072520,0
2404757,1
1028022,0
1565796,0
54548,1
477235,1
939354,0
2407236,1
476976,1
2458679,0
709715,0
285891,0
1459281,0
71025,1
1211876,0
2119696,0
2255068,1
1754058,0
28275,1
2416890,1
957225,0
410224,1
358522,1
315930,1
497328,1
2414016,1
98321,1
2118991,0
389828,1
1468842,0
2399291,1
2023473,0
2411605,1
450325,1
36931,1
1043115,0
2302156,1
2623583,0
1559944,0
1844836,0
1445480,0
795638,0
2404632,1
2309471,1
2235187,1
1461267,0
8321,0
28972,1
1965592,0
161142,1
857343,0
2397642,1
2193200,1
1236316,0
2154174,0
2177385,1
2173150,0
426125,1
2813600,0
1927579,0
991925,0
2090589,1
1204913,0
1148308,0
2406059,1
2377207,1
145335,1
2700151,0
1992071,0
717013,0
523276,0
2377181,1
1518240,0
2338848,1
2398283,1
499611,1
415011,1
2568411,0
98221,1
2354542,1
2558619,0
1389228,0
2765567,0
363412,1
2697244,1
500558,1
2438251,1
2827712,0
2212074,1
2688513,0
2568568,0
318492,1
919942,0
2300288,0
2217528,1
599691,0
1378492,0
2250610,1
1935715,0
1953732,0
2696982,0
656647,0
107699,1
854774,0
422445,1
2460476,1
126978,1
231052,0
1081794,0
1646615,0
904322,0
522164,0
710732,0
487550,0
2439021,1
1532878,0
2345754,1
1407999,0
1638867,0
91295,1
114169,1
1193668,0
2789446,1
2695176,0
1571519,0
58152,1
439070,1
2211792,1
1746530,0
244968,0
2391707,1
519303,0
2356519,1
2305449,1
65642,1
100746,1
2245654,1
1470787,0
260431,0
2280560,1
55152,1
83364,1
917808,0
2341542,1
1364247,0
1072533,0
2036533,0
390693,1
2388084,1
1958944,0
2208401,1
1024178,0
2230938,1
451452,1
212942,0
1155741,0
1085018,0
2119327,1
1545027,0
2355288,1
2820293,1
2510457,0
2397853,1
1175542,0
977352,0
186593,0
650080,0
2397808,1
1903458,0
1954577,0
114464,1
2181581,0
1798299,0
2570582,0
2456712,1
987237,0
102391,1
2780541,0
1942407,0
488411,0
366614,0
1114305,0
2128936,0
2315054,1
232239,0
2369384,1
454483,1
93934,1
105660,1
2330424,1
1299029,0
984002,0
187666,1
2198575,1
497238,1
2809928,0
2607170,0
373927,1
1206791,0
572378,0
2435709,1
797100,0
437966,1
248460,0
2257963,1
2110903,0
2054219,1
1054674,0
1380763,0
1258732,0
1582832,0
2826163,0
2259756,1
125118,1
2300957,1
1396266,0
2386950,1
2647613,0
1595177,0
140603,1
1114079,0
2402476,1
1021664,0
1163373,0
997825,0
2361818,1
170452,1
378555,1
426741,1
1776994,0
38179,1
1010493,0
1557814,0
824121,0
745294,0
473479,1
1917158,0
2400083,1
222432,0
2657607,0
391174,1
2148665,0
2454073,1
388911,1
2064828,0
1785440,0
2653986,0
2274241,1
2599762,0
1140079,0
34107,1
2763383,0
117703,1
396613,1
2498200,0
1747025,1
2777514,0
181706,1
2351042,1
2445378,0
892480,0
504394,1
115830,1
1858732,0
2334631,1
1719216,0
2011545,0
1449529,0
19223,1
471645,1
1364812,0
1488561,0
397002,1
2455104,1
1607609,1
182392,1
932191,0
93842,1
2047459,0
2287768,1
1929003,0
2363991,1
380447,1
2342667,1
2394392,1
1553961,0
2698828,0
19315,1
2257188,1
2723370,1
2604746,0
332470,1
2292452,1
2366583,1
2039565,0
2370439,0
436864,1
2409228,1
432143,1
2355262,1
1781264,0
409145,1
388524,1
375975,1
96665,1
355173,1
2704801,0
409926,1
2345247,1
365932,1
2017501,0
2177709,0
2400792,1
1276102,0
393443,1
1604497,0
2390828,1
345643,1
943230,0
2169071,0
383355,1
1467371,0
2185181,0
1421236,0
877658,0
2331069,1
23057,1
2744785,1
2446922,0
2328457,1
2242126,1
843384,0
2687522,0
2330416,1
2249194,1
1842242,0
1357404,0
1561443,0
2402565,1
85245,1
1530006,0
38961,1
2535661,0
2262549,0
2718916,1
2784847,0
427011,1
85138,1
381419,1
146408,0
91697,1
325127,1
2739537,0
2004329,0
1323051,0
341326,1
1287525,0
1561956,1
331869,1
333218,1
2149094,0
168524,1
246394,0
2517582,0
646279,0
961267,0
1498207,0
2770736,0
45281,1
1977213,0
567045,0
292072,0
861632,0
2361217,1
72411,1
2322327,1
1583588,0
2259221,1
312413,0
2048928,0
1311250,0
84755,1
380294,1
2355142,1
20160,1
429408,1
1718848,1
1310687,0
958643,0
2211429,1
835262,0
216220,0
680172,0
2473623,0
946243,0
856292,0
316279,1
1121947,0
2511078,0
2250530,1
259308,0
1648952,0
1119801,0
2199225,0
1424742,0
2285460,1
1040476,0
2339661,1
2075688,0
2071979,0
333429,1
2251968,1
2317781,1
2426074,1
2274548,1
1340317,0
2227202,1
1245738,0
2421565,1
2406530,1
2395595,1
1864189,1
2272877,1
1127029,0
54696,1
1282228,0
480237,1
995485,0
980851,0
2224471,1
719472,0
1570332,0
2021480,0
1154808,0
2318873,1
470182,1
395701,1
1543802,0
642413,0
417515,1
2352985,1
2223924,1
2342640,1
64828,1
2671606,0
1093720,0
1835348,0
89043,1
2793353,0
2415167,1
1878543,0
279186,0
2238704,1
795323,0
1684931,0
392614,1
500168,1
37331,1
2484240,0
2381913,1
2451134,1
2383522,1
724376,0
2759594,0
2301388,1
106553,1
826366,0
2001671,0
331062,1
1078542,0
77409,1
1149368,0
1144899,0
492903,1
809532,0
2687861,0
320035,1
1612669,0
357989,1
45638,1
862432,0
2531713,0
778315,0
323205,1
2579499,0
380856,1
1417985,0
446220,1
2224950,1
2410829,1
2773679,0
617957,0
497834,1
880770,0
998654,0
1264250,0
2223271,1
442575,1
1722149,1
1729621,0
783989,0
1146169,0
1067699,0
25409,1
21635,0
2738454,1
1866176,0
2488166,0
527359,0
178557,1
335437,1
2468262,1
2307140,1
2626336,0
808397,0
2345193,1
1548455,0
1527113,0
2068653,0
1545410,1
88322,1
343550,1
745230,0
2448119,1
1077045,0
2476680,0
90981,1
1678028,0
1727735,1
398255,1
244259,0
2415633,1
2308997,1
2024731,0
1755844,0
400170,1
222952,0
298035,0
38966,1
494595,1
2430423,1
1986165,0
451483,1
1857447,0
1978040,0
173074,1
378558,1
423044,1
76493,1
2354158,1
312234,0
2171602,0
196865,1
2335906,1
2326230,1
920183,0
430027,1
75986,1
2316764,1
2736544,0
2299960,1
1635592,0
43177,1
684159,0
882203,0
2001510,0
418501,0
2772860,1
2384850,1
983342,0
845349,0
499001,1
2430115,1
2101658,0
478680,1
2061930,0
2263184,1
1299511,0
1695097,0
1801933,0
2633041,0
170562,1
943297,0
1175741,0
2244534,1
102632,0
233380,0
251321,0
115786,1
566666,0
2444423,1
1514457,0
40146,0
2485339,0
2434901,1
948265,0
2509278,0
451522,1
333064,1
24219,1
1357362,0
354284,1
21122,1
1886066,1
2463854,1
2288043,1
2344600,1
1410929,0
118746,1
1015002,0
2145609,0
315604,1
1506489,0
2286846,1
1909017,0
2091143,0
191057,1
2277559,1
2562484,0
1089476,0
2091272,0
1318877,0
89559,1
1497674,0
1021055,0
1890160,0
1344378,0
110562,1
50690,0
345709,1
2408165,1
2411771,1
667553,0
612329,0
1429984,0
151570,1
1880041,0
1634569,0
1558402,1
691262,0
241145,0
209413,0
1309103,0
265249,0
456558,1
1788032,0
2340414,1
2639525,0
2542285,0
2307294,1
1706102,1
435999,1
358041,1
1238107,0
1490413,0
73462,1
2212926,1
77836,1
2338260,1
2368544,1
2262783,1
136177,1
380104,1
24015,1
2248798,1
2227932,1
2472752,0
19972,1
865329,0
2234749,1
1200734,0
64508,1
2257857,1
2350585,1
478949,1
2771306,0
327509,1
1566152,0
29117,1
713826,0
151994,1
1001630,0
2329237,1
2507262,0
2264944,1
1325872,0
2285006,1
440092,1
1843009,0
2321010,1
333782,1
1281872,0
2611140,0
1628185,0
81166,1
420484,1
338001,1
514478,0
2567512,0
1743987,1
2539640,0
29545,1
2354003,1
877528,0
2209850,1
499842,1
2590920,0
389934,1
837511,0
247604,0
2399626,1
170546,1
64590,1
528599,0
694146,0
1279104,0
2257063,1
2398567,0
1041567,0
468239,1
372765,1
783750,0
2751652,0
412862,1
2426565,1
70318,0
101714,1
1536193,0
438293,1
433307,1
80780,1
2457597,0
39341,1
2414987,1
76577,1
2342169,1
2298341,1
249767,0
236747,0
166344,0
2614783,0
2380582,1
255017,0
109716,1
778814,0
2304179,1
2286131,1
2288015,1
472727,1
1724767,0
1265067,0
2605526,0
472729,1
160945,1
2435295,1
2285954,1
2688069,1
93133,1
2736081,1
1081439,0
1632043,0
2721010,0
26199,1
361685,1
2237323,1
1822811,0
434376,1
249698,0
2129719,0
1249798,0
2782903,0
236358,0
2065209,0
2064253,0
121720,0
1636460,0
1968745,0
2385563,1
178968,1
2455192,0
772610,0
1750455,1
2415569,1
2364700,1
440870,1
390120,1
2085957,0
1910192,0
1241607,0
62703,1
320609,1
1233406,0
423188,1
2269944,1
191717,1
2288932,1
1569912,0
191512,1
742087,0
2747270,1
88880,1
2020522,1
1327438,0
163585,1
44392,1
2252463,1
470669,1
57554,1
435226,1
1064277,0
2232589,1
163218,1
2626875,0
2296210,1
1522098,0
2359379,1
2253798,1
2532118,0
1364946,0
1908631,0
427288,1
1267189,0
1515606,0
12111,0
534727,0
2276659,1
1100070,0
40236,0
2683179,1
171848,1
1213468,0
423643,1
343967,1
403891,1
824400,0
2314221,1
2006926,0
28626,1
2339952,1
2502576,0
310308,0
2444287,1
151647,1
2411520,1
1322002,0
2427663,1
1672476,0
1164149,0
690274,0
2369009,1
333413,1
2337050,1
352841,1
370525,1
2811386,0
588610,0
1567649,0
794423,0
1227959,0
1769808,0
62626,1
2689767,0
2593148,0
2304223,1
532489,0
2315025,1
933992,0
1265105,0
609782,0
81372,1
1881003,0
318426,1
2451927,1
353800,1
2605232,0
115332,1
2380554,1
2159214,0
2309630,1
2127991,0
2321996,1
1883874,0
2300249,1
521611,0
1926293,0
423574,1
2370873,1
1672090,0
1083928,0
402531,1
989058,0
83146,1
2003035,0
353731,1
1668311,0
2237666,1
263402,0
1989294,0
85880,1
1413892,0
497126,1
1236401,0
1723260,1
1646686,0
2273710,1
2636119,0
337910,1
2447477,0
2435721,1
238072,0
1928804,0
941873,0
2749604,0
1816986,0
2258115,1
2289686,1
2318480,1
2308521,1
1243425,0
1770751,0
2110144,0
2168768,1
2226329,1
2468526,1
71552,1
363937,1
2465407,1
2334091,1
1594564,0
468865,1
115974,1
824303,0
2420322,1
1308358,0
2366025,1
1021706,0
187491,1
2274274,1
2305828,1
328418,1
615467,0
160780,1
1548501,0
1126214,0
824332,0
848655,0
763353,0
159357,1
163518,1
2407528,1
2313058,1
1888039,1
2265373,1
2609721,0
1978810,0
92201,1
1239177,0
2466208,1
418394,1
2364529,1
716310,0
898994,0
2323512,1
1613775,0
115287,1
1659788,0
81828,1
34942,1
2001361,0
845856,0
19194,1
2723607,1
2266281,1
1283498,0
368278,1
2211102,1
2532499,0
2399351,1
421256,1
401312,1
336384,1
48038,1
2620659,0
803038,0
2322371,1
47577,1
1488110,0
1730084,0
1857500,0
178979,1
434480,1
191221,1
342581,1
2460638,1
1029157,0
2462201,1
323704,1
2207788,1
2402128,1
373878,1
353277,1
1358912,0
2079688,0
2262544,1
141746,1
42964,0
2099966,0
2803321,0
175309,0
2177639,1
2361346,1
460090,0
776715,0
1259981,0
2362291,1
1487114,0
2774790,1
441025,1
2402129,1
361420,1
2458641,1
2076163,0
2657709,0
1814920,0
1815407,0
1727119,0
1675149,0
133156,1
1170025,0
2628656,0
2633077,0
2227103,1
1602121,0
2409953,1
332887,1
465813,0
298390,0
2806509,0
1922637,0
494929,1
132638,1
645868,0
427053,1
705366,0
978165,0
1189324,0
2744127,1
1306568,0
2315797,1
1211977,0
2208140,1
471279,1
28549,1
706959,0
321239,1
1031302,0
2440737,1
666671,0
2372523,1
361708,1
1929632,0
2323377,1
2386063,1
2240866,1
461937,0
473128,1
2726899,0
916448,0
754070,0
1871316,0
659525,0
2207309,1
1999221,0
594075,0
1573533,0
1616132,0
2328309,1
342626,1
2393030,1
968917,0
1012945,0
2417210,1
2443580,1
354678,1
766000,0
1882370,0
2674736,0
1116580,0
2693263,0
102039,1
600170,0
429120,1
204158,0
100882,1
2130062,0
1953918,0
178361,1
456265,1
2812940,0
442300,1
2100479,0
378912,1
2707257,0
2362066,1
126309,1
398323,1
2742508,0
786846,0
374614,1
160722,1
445213,0
2254974,1
2390133,1
55994,1
2113400,0
2820983,0
2215659,1
2017289,0
132871,1
1397609,0
659117,0
1033430,0
608629,1
1663863,0
2177899,0
29440,1
1758002,1
53293,1
1495474,0
106882,1
316662,1
4484,0
805484,0
431617,1
2652868,0
625441,1
2019160,0
377158,1
230888,0
57950,1
2282976,1
488606,0
1988733,1
1721923,1
2466565,1
1813966,0
2709349,0
107512,1
1266131,0
1115822,0
82961,1
927202,0
2217486,1
801281,0
2556709,0
1726783,1
904222,0
1336517,0
1375087,0
2357594,1
434551,1
191049,1
2501395,0
2807887,0
1715613,0
368918,1
1757369,1
936392,0
1532520,0
1303776,0
238919,0
2629607,0
1119509,0
247020,0
856459,0
109021,1
1155669,0
435525,1
1647259,0
1834626,0
2495032,0
279880,0
404155,1
127251,1
389711,1
904321,0
2266251,1
2441475,1
1686148,0
890847,0
478998,1
1136638,0
2807116,0
354672,1
402302,1
1466251,0
503079,1
1742083,1
2243579,1
2336669,1
28516,1
107183,1
1648458,0
343108,1
2666616,0
2189829,0
2240254,0
2378533,1
115989,1
416726,1
609033,1
1779979,0
1648850,0
1962214,0
2327230,1
866162,0
403476,1
2278510,1
143589,1
2369367,1
2662252,0
622989,0
766752,0
2808244,0
2221517,1
134421,1
150985,1
2681762,1
2660676,0
2659508,0
2394783,1
2420865,1
322668,1
377180,1
986931,0
2076660,1
1518438,0
2041426,0
764468,0
545910,0
2316405,1
572092,0
15270,0
2774157,0
1488149,0
2094205,0
1722493,0
502629,1
1848323,0
322533,1
2302942,1
1023056,0
1434319,0
605859,0
37478,1
2268165,1
352452,1
149858,1
2214103,1
2401188,1
506316,0
383201,1
1587097,0
183802,1
2413464,1
2178299,0
1602118,0
372235,1
2663951,0
2459958,1
2334899,1
321329,1
2259644,1
2807619,1
2286837,1
501096,1
36105,1
2463506,0
974722,0
1019019,0
1123428,0
758241,0
1999058,0
38935,1
422134,1
163882,1
1820579,0
2269357,1
1261581,0
472154,1
2428827,1
2217503,1
196357,1
2285373,1
2296271,1
278762,0
472778,1
2319822,1
2336235,1
110258,1
2285515,1
207516,0
88508,1
1204734,0
2422772,1
2238282,1
2383033,1
2453532,0
2408295,1
2701237,0
1756082,0
2818449,0
432823,1
158974,1
1666068,0
64393,1
2342819,1
2367914,1
345678,1
812157,0
1809886,0
729623,0
2228062,1
1638944,0
94437,1
2260,0
2279712,1
295546,0
2466661,1
2333143,1
2214726,1
379840,1
381856,1
2200598,0
2340325,1
454487,1
467917,0
634727,0
335852,1
666510,0
450763,1
368329,1
797104,0
1572477,0
1261365,0
2269129,1
1884511,0
417652,1
1930799,0
449456,1
843998,0
2324795,1
26123,1
420451,1
2663948,1
2386962,1
2411934,0
257534,0
715940,0
2615176,0
114137,1
2174560,1
1291879,0
1389536,0
187640,1
2641812,0
382756,1
1228676,0
327541,1
2647672,0
413082,1
398919,1
2516271,0
2227847,1
2317061,1
1394088,0
983936,0
1521841,0
2304488,1
146273,0
2251361,1
357697,1
1033455,0
140759,1
364341,1
1724032,1
357009,1
659721,0
77168,1
1729946,1
718217,0
745171,0
2046693,0
142440,1
2469765,1
1502047,0
499241,1
1040720,0
2434342,1
237921,0
2695827,0
1160677,0
1960199,0
2395707,1
739574,0
1055232,0
1900449,0
349383,1
2431340,1
2463179,0
2455247,1
961764,0
976237,0
927071,0
2378178,1
2454439,1
1009284,0
65607,1
530882,0
476590,1
440619,1
417362,1
806652,0
2387870,1
2378388,1
507367,0
2306240,1
2363801,1
2445005,1
2467518,1
815000,0
335564,0
1160325,0
2430183,1
2660388,0
52260,0
2430759,1
2349755,1
103601,0
2434776,1
2292622,1
1098172,0
317630,1
596769,0
1351935,0
164109,1
1154234,0
47857,1
2439998,1
1954499,0
405487,1
1887137,0
296215,0
501351,1
2536906,0
2398378,1
2705288,0
66989,1
1250740,0
2417522,1
2800200,0
442047,1
2423354,1
14194,0
2435633,1
438054,1
1190626,0
1211044,0
877311,0
901356,0
114240,1
2041212,0
2619054,0
2220931,1
556590,0
314944,1
445962,1
137991,0
2672158,1
444050,1
2178730,0
2453330,1
1867213,0
2407244,1
2634605,0
418924,1
1522010,0
163313,1
1497525,0
2351304,1
2325702,1
833537,0
974582,0
1340334,0
391684,1
435263,1
395795,1
1411437,0
383633,1
2384338,1
1842506,0
497741,1
2462984,0
1258369,0
2243132,1
2493715,0
90051,1
446786,1
1868242,0
484614,0
467785,1
412318,1
483519,0
2458543,1
78330,0
100642,1
372720,1
2442597,0
24148,1
243032,0
2244312,1
2212548,1
2223320,1
2090518,0
1978906,0
1555339,0
2744063,0
30295,1
2346448,1
1691720,0
1438639,0
2142875,0
431553,1
2396273,1
2240697,1
1401343,0
337564,1
180476,1
331754,1
1371855,0
2258031,1
513790,0
591518,0
2345363,1
2142756,0
1948120,0
2463951,1
1643314,0
1490746,0
350963,1
1738458,0
2445008,1
2408732,1
720757,0
2434331,1
2249741,1
1059743,0
148494,1
2288942,1
2318663,1
2458251,1
476330,1
1234236,0
2066120,0
335368,1
144700,1
1907835,0
428593,1
1315977,0
959657,0
80345,1
1328981,0
1859195,0
15279,0
491630,0
1050183,0
2429665,1
2126,0
2002138,0
2018045,0
578980,0
2658150,0
